Płeć;5 km Tempo;Czas [s]
M;5.319999999999999;6634.0
M;5.526666666666667;6634.0
M;5.326666666666667;6634.0
M;5.213333333333334;6634.0
M;5.276666666666667;6634.0
M;4.876666666666667;6635.0
M;5.076666666666667;6635.0
M;5.053333333333333;6635.0
M;4.84;6635.0
K;5.27;6636.0
M;4.943333333333333;6636.0
M;5.053333333333333;6636.0
M;4.98;6637.0
M;5.1066666666666665;6638.0
M;5.176666666666667;6638.0
M;5.203333333333333;6638.0
M;5.0233333333333325;6638.0
M;5.246666666666667;6638.0
M;5.22;6638.0
M;5.066666666666666;6639.0
M;5.096666666666667;6639.0
M;5.256666666666666;6639.0
M;5.28;6640.0
M;4.716666666666667;6641.0
M;4.96;6641.0
M;5.2;6641.0
M;4.713333333333334;6641.0
M;5.0233333333333325;6642.0
M;5.363333333333333;6642.0
M;5.326666666666667;6642.0
K;5.513333333333334;6643.0
M;5.1033333333333335;6644.0
M;4.94;6645.0
M;4.7733333333333325;6645.0
M;5.3566666666666665;6646.0
M;5.206666666666666;6646.0
M;5.263333333333334;6646.0
M;5.113333333333333;6647.0
M;5.486666666666666;6647.0
M;5.23;6647.0
M;5.44;6647.0
M;5.243333333333334;6647.0
M;5.253333333333333;6647.0
K;5.163333333333333;6648.0
K;5.11;6648.0
M;5.3133333333333335;6649.0
M;5.21;6650.0
M;4.803333333333333;6651.0
M;4.876666666666667;6652.0
M;4.986666666666666;6652.0
K;5.236666666666666;6652.0
M;5.236666666666666;6653.0
M;5.216666666666667;6653.0
M;5.363333333333333;6654.0
M;5.2733333333333325;6654.0
M;5.126666666666667;6654.0
M;5.346666666666667;6654.0
M;5.326666666666667;6655.0
M;5.236666666666666;6655.0
M;5.0;6656.0
M;5.256666666666666;6656.0
K;5.243333333333334;6657.0
M;5.29;6657.0
M;5.293333333333334;6658.0
M;4.913333333333333;6658.0
M;5.3;6659.0
M;5.133333333333334;6659.0
M;5.253333333333333;6659.0
M;5.096666666666667;6659.0
M;4.72;6660.0
M;5.15;6660.0
M;5.010000000000001;6660.0
M;5.293333333333334;6661.0
M;4.9;6662.0
M;5.096666666666667;6662.0
M;5.243333333333334;6662.0
M;4.823333333333333;6662.0
M;5.236666666666666;6663.0
M;5.343333333333334;6663.0
K;5.223333333333333;6663.0
M;5.213333333333334;6663.0
M;5.41;6664.0
M;5.303333333333333;6664.0
M;5.14;6665.0
M;5.196666666666667;6666.0
K;5.543333333333334;6666.0
M;5.54;6666.0
M;5.283333333333333;6666.0
M;5.316666666666666;6667.0
M;5.476666666666668;6667.0
K;5.17;6668.0
M;4.96;6668.0
M;4.996666666666667;6668.0
M;5.15;6668.0
M;4.906666666666666;6669.0
M;5.33;6669.0
M;5.293333333333334;6670.0
M;5.29;6670.0
M;5.343333333333334;6670.0
M;5.15;6671.0
M;5.1433333333333335;6671.0
K;5.076666666666667;6672.0
M;4.739999999999999;6672.0
M;5.1466666666666665;6673.0
K;5.466666666666667;6674.0
K;5.12;6674.0
M;5.04;6674.0
M;5.319999999999999;6675.0
M;5.17;6675.0
M;5.163333333333333;6676.0
M;5.236666666666666;6677.0
M;5.09;6677.0
K;5.533333333333333;6677.0
M;5.496666666666667;6677.0
M;5.236666666666666;6677.0
M;5.16;6678.0
M;5.4366666666666665;6678.0
M;5.48;6678.0
M;5.04;6679.0
K;5.176666666666667;6679.0
M;5.386666666666667;6679.0
M;4.53;6679.0
M;5.193333333333333;6680.0
M;5.503333333333333;6680.0
M;5.266666666666667;6680.0
M;5.15;6681.0
M;5.4;6681.0
M;5.25;6682.0
M;5.343333333333334;6682.0
M;5.19;6682.0
M;5.133333333333334;6682.0
K;5.1433333333333335;6682.0
M;5.286666666666666;6682.0
K;5.526666666666667;6682.0
M;5.260000000000001;6683.0
M;5.326666666666667;6683.0
M;5.316666666666666;6683.0
M;4.67;6683.0
M;5.266666666666667;6684.0
M;4.29;6685.0
K;5.086666666666667;6685.0
K;5.42;6686.0
M;5.463333333333334;6686.0
K;5.430000000000001;6687.0
K;5.236666666666666;6688.0
M;5.09;6688.0
K;5.1066666666666665;6688.0
K;5.183333333333334;6688.0
M;5.0600000000000005;6689.0
M;5.35;6689.0
M;5.1866666666666665;6689.0
M;5.069999999999999;6690.0
M;5.343333333333334;6690.0
M;4.953333333333333;6691.0
M;5.503333333333333;6691.0
M;4.976666666666668;6692.0
M;5.543333333333334;6692.0
M;5.33;6692.0
M;5.513333333333334;6692.0
M;5.243333333333334;6692.0
K;5.293333333333334;6693.0
K;5.206666666666666;6693.0
M;5.17;6694.0
M;4.25;6695.0
M;4.993333333333334;6695.0
M;4.986666666666666;6695.0
K;5.266666666666667;6696.0
K;5.61;6696.0
M;5.203333333333333;6696.0
M;5.04;6696.0
M;5.02;6696.0
K;5.013333333333334;6697.0
M;5.52;6697.0
M;5.15;6697.0
M;4.989999999999999;6698.0
M;5.246666666666667;6698.0
M;5.153333333333333;6698.0
K;5.14;6698.0
M;5.010000000000001;6698.0
M;5.16;6698.0
M;5.173333333333333;6699.0
M;5.33;6699.0
M;4.923333333333333;6699.0
K;5.156666666666666;6699.0
M;5.246666666666667;6699.0
M;4.996666666666667;6699.0
M;5.45;6699.0
K;4.903333333333333;6700.0
M;5.14;6700.0
M;5.36;6701.0
M;4.866666666666666;6701.0
M;4.98;6701.0
M;5.723333333333333;6701.0
K;5.276666666666667;6702.0
M;5.003333333333333;6703.0
M;4.756666666666666;6703.0
M;5.306666666666667;6704.0
K;5.239999999999999;6704.0
K;4.956666666666666;6704.0
M;5.113333333333333;6705.0
K;5.010000000000001;6705.0
M;5.21;6705.0
M;5.213333333333334;6705.0
M;5.19;6705.0
K;5.196666666666667;6705.0
M;5.073333333333333;6705.0
M;5.233333333333333;6705.0
M;4.926666666666667;6706.0
M;5.266666666666667;6706.0
M;5.453333333333333;6707.0
K;5.296666666666667;6708.0
M;5.193333333333333;6708.0
M;5.463333333333334;6708.0
M;5.053333333333333;6709.0
M;4.723333333333333;6709.0
M;5.163333333333333;6709.0
M;5.153333333333333;6709.0
M;5.286666666666666;6709.0
M;5.1866666666666665;6709.0
M;4.873333333333333;6710.0
M;5.14;6711.0
M;5.226666666666668;6711.0
M;5.02;6711.0
M;4.886666666666667;6712.0
M;5.256666666666666;6712.0
M;5.6466666666666665;6713.0
M;5.28;6713.0
K;5.166666666666667;6714.0
M;5.133333333333334;6714.0
M;5.12;6714.0
M;4.933333333333334;6714.0
M;5.213333333333334;6715.0
M;5.239999999999999;6715.0
M;5.5;6715.0
M;5.7;6715.0
M;5.23;6715.0
M;5.086666666666667;6716.0
M;5.12;6716.0
M;5.28;6717.0
M;5.316666666666666;6717.0
M;5.37;6717.0
M;5.3566666666666665;6717.0
M;5.283333333333333;6718.0
M;4.989999999999999;6718.0
M;5.516666666666667;6718.0
M;5.1033333333333335;6718.0
M;5.966666666666667;6718.0
M;5.256666666666666;6719.0
M;5.52;6720.0
M;5.11;6720.0
M;4.976666666666668;6720.0
M;4.926666666666667;6720.0
M;4.913333333333333;6720.0
K;5.5;6720.0
K;5.08;6721.0
K;5.116666666666666;6722.0
M;5.683333333333334;6722.0
M;5.29;6722.0
M;5.253333333333333;6723.0
M;5.1066666666666665;6723.0
K;5.093333333333334;6723.0
M;5.096666666666667;6724.0
M;5.28;6724.0
M;5.416666666666667;6724.0
M;5.253333333333333;6724.0
M;5.203333333333333;6725.0
M;5.286666666666666;6726.0
M;5.243333333333334;6726.0
M;5.293333333333334;6727.0
M;5.553333333333333;6727.0
M;5.226666666666668;6728.0
M;5.406666666666666;6728.0
M;5.293333333333334;6728.0
K;5.626666666666667;6728.0
M;5.27;6728.0
M;5.423333333333333;6728.0
M;5.17;6729.0
M;5.16;6729.0
M;4.973333333333333;6729.0
M;5.163333333333333;6729.0
M;5.276666666666667;6729.0
M;5.303333333333333;6729.0
K;5.326666666666667;6729.0
M;5.11;6730.0
M;5.616666666666666;6730.0
M;5.163333333333333;6730.0
M;4.933333333333334;6730.0
M;4.933333333333334;6731.0
M;5.053333333333333;6731.0
M;4.956666666666666;6731.0
K;5.23;6731.0
M;5.346666666666667;6731.0
M;5.003333333333333;6731.0
M;5.253333333333333;6732.0
K;5.206666666666666;6733.0
M;5.47;6733.0
M;5.296666666666667;6733.0
M;5.15;6734.0
K;5.283333333333333;6735.0
M;5.05;6735.0
K;5.463333333333334;6735.0
M;5.323333333333333;6735.0
M;5.233333333333333;6737.0
M;5.13;6737.0
M;4.666666666666667;6737.0
M;5.1433333333333335;6737.0
K;5.233333333333333;6738.0
M;5.5;6738.0
M;4.703333333333333;6738.0
M;5.48;6739.0
M;5.17;6739.0
M;5.036666666666666;6739.0
M;5.443333333333333;6740.0
M;5.16;6740.0
M;5.316666666666666;6740.0
M;5.41;6740.0
M;5.763333333333334;6740.0
M;5.12;6741.0
M;5.48;6741.0
M;5.406666666666666;6743.0
K;5.42;6743.0
M;5.53;6743.0
M;4.739999999999999;6743.0
M;4.973333333333333;6744.0
M;5.516666666666667;6744.0
M;5.206666666666666;6744.0
M;5.263333333333334;6744.0
M;5.403333333333333;6745.0
M;5.153333333333333;6745.0
M;5.316666666666666;6745.0
M;5.166666666666667;6746.0
M;5.6866666666666665;6746.0
M;5.47;6746.0
M;5.426666666666667;6747.0
M;5.596666666666667;6747.0
M;5.076666666666667;6747.0
M;5.3133333333333335;6747.0
K;5.09;6748.0
K;5.156666666666666;6748.0
M;5.123333333333333;6749.0
M;4.176666666666667;6749.0
M;5.21;6749.0
M;4.8100000000000005;6750.0
M;5.573333333333333;6750.0
K;5.253333333333333;6750.0
M;5.02;6751.0
K;5.446666666666667;6751.0
M;5.19;6751.0
M;4.836666666666667;6752.0
K;5.34;6752.0
K;5.693333333333333;6752.0
M;5.05;6752.0
M;5.093333333333334;6753.0
M;5.196666666666667;6753.0
M;5.183333333333334;6754.0
M;5.27;6755.0
M;5.12;6755.0
K;5.343333333333334;6756.0
M;4.703333333333333;6756.0
M;4.59;6756.0
M;5.25;6757.0
M;4.943333333333333;6757.0
K;5.09;6757.0
M;5.056666666666667;6759.0
M;5.193333333333333;6759.0
M;5.0600000000000005;6760.0
M;5.569999999999999;6760.0
M;5.493333333333334;6760.0
M;5.41;6761.0
M;5.3966666666666665;6761.0
M;5.296666666666667;6761.0
M;5.433333333333334;6762.0
M;5.33;6762.0
K;5.276666666666667;6762.0
M;5.0233333333333325;6762.0
M;5.163333333333333;6763.0
M;5.486666666666666;6763.0
M;5.046666666666667;6763.0
M;5.456666666666666;6764.0
M;4.976666666666668;6764.0
M;4.946666666666667;6764.0
M;5.076666666666667;6764.0
M;5.513333333333334;6765.0
M;5.2;6765.0
K;5.22;6765.0
M;4.806666666666667;6766.0
M;5.293333333333334;6766.0
M;5.303333333333333;6766.0
M;4.966666666666667;6766.0
M;5.44;6766.0
M;5.03;6767.0
M;4.87;6767.0
M;5.206666666666666;6767.0
M;5.3;6767.0
K;4.85;6767.0
M;4.583333333333333;6769.0
M;5.1;6769.0
M;5.546666666666667;6769.0
M;5.543333333333334;6769.0
M;5.1466666666666665;6769.0
M;5.183333333333334;6769.0
M;4.996666666666667;6770.0
M;5.3533333333333335;6770.0
M;4.973333333333333;6770.0
M;5.319999999999999;6770.0
M;5.739999999999999;6771.0
M;5.316666666666666;6771.0
M;5.3533333333333335;6771.0
M;4.94;6771.0
M;5.25;6771.0
M;5.42;6771.0
M;5.166666666666667;6772.0
M;5.493333333333334;6773.0
M;5.226666666666668;6773.0
K;5.38;6774.0
M;5.233333333333333;6774.0
M;5.123333333333333;6775.0
K;5.1033333333333335;6776.0
M;5.386666666666667;6777.0
M;5.010000000000001;6777.0
M;5.260000000000001;6777.0
M;5.183333333333334;6778.0
M;4.756666666666666;6778.0
M;5.016666666666667;6778.0
M;5.1866666666666665;6778.0
K;5.2733333333333325;6778.0
K;5.293333333333334;6779.0
K;5.6066666666666665;6780.0
M;5.3133333333333335;6780.0
M;5.456666666666666;6781.0
K;5.613333333333333;6781.0
M;5.55;6781.0
M;5.483333333333333;6782.0
M;4.95;6782.0
M;5.28;6783.0
M;5.3100000000000005;6783.0
M;5.11;6783.0
M;5.343333333333334;6784.0
M;5.35;6785.0
M;5.069999999999999;6785.0
M;5.093333333333334;6786.0
K;5.303333333333333;6786.0
M;5.3100000000000005;6786.0
K;5.493333333333334;6786.0
M;5.096666666666667;6787.0
M;5.176666666666667;6787.0
K;5.533333333333333;6787.0
M;5.476666666666668;6788.0
M;5.176666666666667;6788.0
M;5.6;6789.0
M;5.6;6790.0
M;5.430000000000001;6790.0
M;5.336666666666667;6790.0
K;5.293333333333334;6791.0
K;5.42;6791.0
M;5.3133333333333335;6792.0
M;5.303333333333333;6792.0
M;5.08;6793.0
M;5.283333333333333;6793.0
K;5.3;6793.0
M;5.11;6793.0
M;5.233333333333333;6793.0
M;5.4366666666666665;6794.0
M;4.883333333333334;6796.0
M;5.416666666666667;6796.0
K;5.35;6796.0
M;5.296666666666667;6796.0
M;5.3;6796.0
M;5.366666666666666;6798.0
M;5.72;6798.0
K;5.12;6798.0
M;5.08;6798.0
M;5.4;6798.0
M;5.136666666666667;6799.0
M;5.3100000000000005;6799.0
M;5.193333333333333;6800.0
M;5.243333333333334;6800.0
M;5.253333333333333;6801.0
M;5.0;6801.0
K;5.476666666666668;6801.0
M;5.093333333333334;6801.0
M;4.8933333333333335;6801.0
M;5.2;6801.0
M;5.256666666666666;6801.0
K;5.2;6802.0
M;5.19;6802.0
M;5.02;6802.0
K;5.27;6802.0
M;5.466666666666667;6802.0
M;5.3;6803.0
M;5.28;6803.0
M;5.483333333333333;6803.0
M;5.239999999999999;6803.0
M;5.446666666666667;6803.0
M;5.226666666666668;6804.0
M;4.956666666666666;6804.0
M;5.226666666666668;6805.0
M;5.223333333333333;6805.0
M;5.133333333333334;6806.0
M;5.75;6806.0
M;4.873333333333333;6806.0
K;5.346666666666667;6806.0
M;5.416666666666667;6806.0
M;5.3133333333333335;6807.0
M;4.706666666666666;6807.0
M;5.213333333333334;6807.0
M;5.41;6808.0
M;5.153333333333333;6808.0
K;5.203333333333333;6809.0
M;5.503333333333333;6809.0
M;5.513333333333334;6809.0
M;5.096666666666667;6809.0
M;5.1033333333333335;6810.0
M;5.243333333333334;6810.0
M;4.963333333333334;6811.0
M;5.1066666666666665;6811.0
K;5.33;6811.0
M;5.076666666666667;6812.0
M;5.446666666666667;6812.0
M;5.0600000000000005;6812.0
M;5.3533333333333335;6812.0
M;5.44;6813.0
M;5.16;6813.0
M;5.176666666666667;6813.0
M;5.266666666666667;6814.0
M;5.243333333333334;6814.0
M;5.173333333333333;6814.0
M;5.316666666666666;6814.0
M;5.45;6815.0
M;5.406666666666666;6815.0
M;5.58;6816.0
M;5.316666666666666;6816.0
M;4.916666666666667;6816.0
M;5.423333333333333;6816.0
M;4.906666666666666;6817.0
M;5.216666666666667;6817.0
M;5.093333333333334;6817.0
M;5.28;6818.0
M;5.306666666666667;6818.0
M;5.39;6819.0
K;5.043333333333334;6819.0
M;5.260000000000001;6819.0
M;5.213333333333334;6819.0
M;5.3133333333333335;6820.0
M;5.086666666666667;6820.0
K;5.3133333333333335;6820.0
M;5.366666666666666;6820.0
M;5.403333333333333;6820.0
K;5.153333333333333;6820.0
M;5.3966666666666665;6820.0
M;5.3133333333333335;6820.0
M;5.1866666666666665;6820.0
M;5.15;6821.0
K;5.136666666666667;6821.0
M;5.366666666666666;6821.0
M;5.383333333333334;6822.0
M;5.386666666666667;6822.0
M;5.173333333333333;6822.0
M;4.796666666666667;6822.0
K;5.286666666666666;6822.0
M;5.296666666666667;6822.0
M;5.430000000000001;6822.0
M;4.876666666666667;6823.0
M;5.47;6823.0
K;5.416666666666667;6823.0
K;5.4;6824.0
K;5.226666666666668;6824.0
K;5.34;6824.0
M;5.54;6824.0
K;4.8966666666666665;6826.0
M;5.243333333333334;6826.0
M;5.213333333333334;6826.0
K;5.163333333333333;6826.0
M;5.086666666666667;6826.0
M;5.3533333333333335;6826.0
M;5.513333333333334;6826.0
K;5.58;6826.0
M;5.193333333333333;6827.0
K;5.526666666666667;6827.0
K;5.510000000000001;6828.0
M;5.89;6828.0
M;4.95;6829.0
M;5.1433333333333335;6829.0
M;5.316666666666666;6829.0
M;5.35;6830.0
M;5.34;6830.0
M;5.423333333333333;6830.0
M;5.766666666666667;6830.0
M;5.463333333333334;6830.0
K;5.3933333333333335;6831.0
M;5.29;6832.0
M;5.516666666666667;6832.0
K;5.04;6832.0
M;5.123333333333333;6832.0
M;5.383333333333334;6832.0
M;4.930000000000001;6833.0
M;5.346666666666667;6833.0
K;5.3533333333333335;6834.0
M;5.36;6834.0
M;4.613333333333333;6834.0
K;5.413333333333333;6835.0
M;5.64;6835.0
M;4.956666666666666;6835.0
M;5.326666666666667;6836.0
M;5.3566666666666665;6836.0
M;5.1466666666666665;6836.0
K;5.543333333333334;6836.0
M;5.286666666666666;6837.0
K;5.323333333333333;6837.0
M;5.406666666666666;6838.0
M;5.3100000000000005;6839.0
M;5.05;6839.0
M;5.453333333333333;6840.0
K;5.02;6840.0
M;5.53;6840.0
M;4.933333333333334;6840.0
M;5.3566666666666665;6841.0
M;5.256666666666666;6842.0
K;4.863333333333333;6842.0
M;5.0600000000000005;6842.0
M;5.493333333333334;6842.0
M;5.076666666666667;6842.0
M;5.38;6843.0
M;5.17;6843.0
M;5.306666666666667;6844.0
M;5.366666666666666;6845.0
M;4.976666666666668;6845.0
M;5.553333333333333;6845.0
M;5.096666666666667;6845.0
M;4.863333333333333;6846.0
M;5.316666666666666;6846.0
M;5.463333333333334;6846.0
M;5.213333333333334;6846.0
M;4.796666666666667;6847.0
K;5.46;6847.0
M;5.38;6847.0
K;5.34;6847.0
M;5.283333333333333;6847.0
K;5.3533333333333335;6847.0
M;5.546666666666667;6848.0
M;5.123333333333333;6848.0
M;5.446666666666667;6849.0
M;5.05;6849.0
M;5.46;6849.0
M;5.6466666666666665;6849.0
M;5.096666666666667;6849.0
M;5.133333333333334;6849.0
M;4.97;6849.0
M;5.633333333333334;6849.0
M;5.456666666666666;6850.0
M;5.056666666666667;6850.0
K;5.33;6850.0
M;5.333333333333333;6850.0
M;5.3133333333333335;6850.0
M;5.403333333333333;6850.0
M;5.260000000000001;6851.0
M;5.12;6851.0
M;5.363333333333333;6852.0
M;5.246666666666667;6852.0
M;5.37;6853.0
M;5.383333333333334;6853.0
K;5.5;6853.0
M;5.346666666666667;6853.0
M;5.326666666666667;6853.0
M;5.47;6854.0
K;5.316666666666666;6855.0
K;5.503333333333333;6855.0
K;5.15;6855.0
M;5.086666666666667;6855.0
M;5.47;6856.0
K;5.36;6856.0
M;5.42;6856.0
M;4.8;6857.0
M;5.326666666666667;6857.0
K;5.386666666666667;6857.0
M;4.596666666666667;6857.0
M;5.383333333333334;6857.0
M;5.23;6858.0
M;5.23;6858.0
M;5.6466666666666665;6858.0
K;5.4366666666666665;6859.0
M;5.25;6859.0
K;5.296666666666667;6859.0
M;5.47;6859.0
M;5.533333333333333;6860.0
M;5.11;6860.0
M;5.44;6860.0
K;5.616666666666666;6860.0
M;5.126666666666667;6860.0
M;5.676666666666667;6861.0
M;4.989999999999999;6862.0
M;5.496666666666667;6863.0
K;5.376666666666667;6863.0
M;5.443333333333333;6863.0
K;5.363333333333333;6863.0
M;5.566666666666666;6864.0
M;5.166666666666667;6864.0
M;5.11;6864.0
M;5.173333333333333;6865.0
M;5.016666666666667;6865.0
M;5.303333333333333;6865.0
M;5.016666666666667;6866.0
M;4.8;6866.0
M;5.363333333333333;6866.0
K;5.1466666666666665;6866.0
M;5.636666666666667;6866.0
M;5.003333333333333;6867.0
K;5.703333333333333;6867.0
M;5.423333333333333;6867.0
M;5.333333333333333;6868.0
M;5.260000000000001;6868.0
M;5.38;6868.0
K;5.296666666666667;6868.0
M;4.933333333333334;6869.0
M;5.319999999999999;6869.0
K;5.5;6870.0
M;5.423333333333333;6870.0
M;5.319999999999999;6870.0
M;5.12;6870.0
M;5.16;6871.0
K;5.316666666666666;6871.0
M;5.28;6871.0
M;5.033333333333333;6871.0
M;5.326666666666667;6871.0
M;4.826666666666667;6871.0
K;5.586666666666667;6872.0
M;5.246666666666667;6872.0
M;5.2733333333333325;6872.0
M;5.056666666666667;6872.0
M;4.913333333333333;6873.0
M;5.6066666666666665;6874.0
M;5.706666666666666;6874.0
M;4.91;6874.0
M;5.056666666666667;6874.0
M;5.2;6874.0
M;5.246666666666667;6874.0
K;5.33;6875.0
M;5.233333333333333;6875.0
M;5.446666666666667;6875.0
M;5.64;6875.0
M;5.526666666666667;6876.0
M;4.930000000000001;6877.0
M;5.403333333333333;6877.0
M;5.010000000000001;6877.0
M;5.093333333333334;6877.0
M;5.1433333333333335;6878.0
M;5.430000000000001;6878.0
M;5.323333333333333;6878.0
M;5.113333333333333;6878.0
M;5.46;6878.0
M;5.706666666666666;6879.0
K;5.4366666666666665;6879.0
M;5.260000000000001;6880.0
M;5.446666666666667;6880.0
M;4.776666666666667;6880.0
M;5.569999999999999;6880.0
M;5.48;6880.0
M;4.956666666666666;6880.0
M;4.96;6880.0
M;5.47;6881.0
M;5.463333333333334;6881.0
M;4.743333333333334;6881.0
M;4.703333333333333;6882.0
M;5.6466666666666665;6882.0
M;5.316666666666666;6882.0
M;5.13;6883.0
M;5.376666666666667;6883.0
K;5.116666666666666;6883.0
M;5.63;6883.0
M;5.096666666666667;6883.0
M;5.136666666666667;6884.0
M;5.333333333333333;6884.0
M;5.23;6884.0
K;5.37;6884.0
M;5.516666666666667;6884.0
K;5.319999999999999;6885.0
M;5.223333333333333;6886.0
M;5.193333333333333;6886.0
K;5.653333333333333;6886.0
M;5.319999999999999;6886.0
M;5.263333333333334;6887.0
M;5.319999999999999;6887.0
K;5.333333333333333;6888.0
M;5.760000000000001;6888.0
K;5.4;6889.0
M;5.596666666666667;6889.0
M;5.046666666666667;6889.0
K;5.376666666666667;6889.0
M;5.21;6889.0
M;5.319999999999999;6890.0
M;5.34;6890.0
K;5.286666666666666;6890.0
M;5.046666666666667;6890.0
M;4.596666666666667;6890.0
M;5.486666666666666;6890.0
K;5.466666666666667;6890.0
M;5.36;6891.0
M;5.456666666666666;6891.0
M;5.1033333333333335;6891.0
M;5.486666666666666;6892.0
M;5.13;6892.0
K;5.239999999999999;6892.0
K;5.293333333333334;6892.0
K;5.456666666666666;6892.0
M;5.113333333333333;6893.0
M;5.033333333333333;6893.0
K;5.33;6894.0
M;4.95;6894.0
M;5.23;6895.0
K;5.596666666666667;6895.0
K;5.3566666666666665;6895.0
K;5.446666666666667;6895.0
K;5.473333333333333;6896.0
M;5.569999999999999;6897.0
M;5.2733333333333325;6897.0
K;5.44;6897.0
M;4.793333333333334;6897.0
M;5.3966666666666665;6897.0
M;5.296666666666667;6898.0
M;5.016666666666667;6898.0
M;5.41;6898.0
M;5.4;6899.0
M;5.37;6899.0
M;4.9366666666666665;6900.0
M;5.743333333333334;6900.0
M;5.463333333333334;6900.0
M;5.62;6900.0
M;5.616666666666666;6901.0
M;4.916666666666667;6901.0
M;5.743333333333334;6901.0
M;5.503333333333333;6902.0
K;5.443333333333333;6903.0
K;5.366666666666666;6903.0
M;5.3;6903.0
M;5.566666666666666;6904.0
M;5.6433333333333335;6904.0
M;5.056666666666667;6904.0
M;5.47;6905.0
M;5.29;6905.0
M;5.45;6905.0
M;5.1033333333333335;6905.0
K;5.1033333333333335;6905.0
M;5.5;6906.0
M;5.323333333333333;6906.0
M;6.45;6906.0
K;5.433333333333334;6906.0
M;5.503333333333333;6906.0
M;5.593333333333334;6907.0
K;5.319999999999999;6907.0
K;5.536666666666666;6907.0
M;4.956666666666666;6907.0
M;5.343333333333334;6907.0
M;4.756666666666666;6907.0
M;5.536666666666666;6907.0
M;5.453333333333333;6908.0
M;5.4;6909.0
M;5.703333333333333;6910.0
M;5.15;6910.0
M;5.123333333333333;6910.0
M;5.626666666666667;6910.0
K;5.476666666666668;6910.0
M;5.510000000000001;6911.0
M;5.510000000000001;6911.0
K;5.55;6911.0
M;5.343333333333334;6911.0
M;5.35;6911.0
M;5.236666666666666;6912.0
M;5.473333333333333;6912.0
M;5.23;6912.0
M;5.42;6912.0
M;5.16;6913.0
M;5.483333333333333;6913.0
M;5.55;6913.0
M;5.386666666666667;6913.0
K;5.033333333333333;6913.0
M;5.16;6913.0
M;5.553333333333333;6913.0
M;5.096666666666667;6914.0
M;5.02;6914.0
M;5.476666666666668;6914.0
M;5.516666666666667;6914.0
M;5.48;6914.0
M;5.4366666666666665;6915.0
M;5.413333333333333;6915.0
M;5.506666666666666;6915.0
M;5.383333333333334;6915.0
M;5.08;6915.0
M;5.02;6916.0
K;5.343333333333334;6916.0
K;5.576666666666667;6916.0
M;4.726666666666668;6917.0
M;5.466666666666667;6917.0
M;5.256666666666666;6917.0
M;5.5600000000000005;6917.0
M;5.239999999999999;6917.0
M;5.346666666666667;6917.0
M;5.5633333333333335;6918.0
M;5.616666666666666;6918.0
M;5.206666666666666;6918.0
K;5.37;6918.0
M;5.36;6918.0
M;5.726666666666668;6919.0
M;5.3966666666666665;6920.0
M;5.416666666666667;6920.0
M;5.35;6920.0
M;5.52;6920.0
K;6.756666666666666;6921.0
M;5.586666666666667;6921.0
M;5.703333333333333;6921.0
M;5.4366666666666665;6921.0
K;5.413333333333333;6921.0
M;5.48;6921.0
K;5.253333333333333;6921.0
M;4.963333333333334;6921.0
M;5.366666666666666;6921.0
M;5.746666666666667;6922.0
M;5.083333333333333;6922.0
M;5.52;6922.0
K;5.253333333333333;6922.0
M;5.6433333333333335;6922.0
M;5.526666666666667;6922.0
M;5.653333333333333;6922.0
K;5.36;6923.0
M;5.346666666666667;6923.0
M;5.5233333333333325;6923.0
M;5.473333333333333;6924.0
M;5.319999999999999;6924.0
M;5.263333333333334;6924.0
M;5.6466666666666665;6924.0
M;5.25;6924.0
M;5.44;6924.0
M;5.456666666666666;6924.0
M;4.84;6924.0
M;5.4;6925.0
K;5.266666666666667;6925.0
M;4.98;6925.0
K;5.483333333333333;6925.0
M;5.58;6925.0
M;5.1066666666666665;6925.0
M;5.0633333333333335;6925.0
K;5.476666666666668;6925.0
M;5.376666666666667;6925.0
M;5.3133333333333335;6925.0
M;5.77;6925.0
M;5.196666666666667;6925.0
K;5.0;6925.0
M;5.44;6925.0
M;5.836666666666667;6926.0
K;5.296666666666667;6926.0
M;5.633333333333334;6926.0
K;5.3566666666666665;6926.0
K;5.466666666666667;6927.0
M;5.036666666666666;6927.0
M;5.239999999999999;6927.0
K;5.153333333333333;6927.0
M;5.36;6928.0
M;5.59;6928.0
M;5.319999999999999;6928.0
K;5.37;6929.0
M;5.306666666666667;6929.0
M;5.38;6929.0
M;5.28;6930.0
M;4.943333333333333;6930.0
M;5.71;6930.0
M;4.83;6930.0
M;5.293333333333334;6930.0
M;5.569999999999999;6931.0
M;5.263333333333334;6931.0
M;5.28;6932.0
M;5.6433333333333335;6932.0
M;5.16;6933.0
M;5.433333333333334;6933.0
K;5.5633333333333335;6933.0
M;5.8100000000000005;6933.0
M;5.16;6933.0
M;5.083333333333333;6933.0
M;5.616666666666666;6934.0
K;5.446666666666667;6934.0
K;5.576666666666667;6934.0
M;5.94;6935.0
M;5.276666666666667;6935.0
M;5.483333333333333;6935.0
M;5.65;6936.0
M;5.266666666666667;6936.0
M;5.35;6936.0
K;5.116666666666666;6936.0
M;5.413333333333333;6936.0
M;5.633333333333334;6937.0
M;5.62;6938.0
M;5.243333333333334;6938.0
K;5.406666666666666;6939.0
M;5.319999999999999;6939.0
M;5.543333333333334;6939.0
M;5.85;6940.0
K;5.173333333333333;6940.0
M;5.233333333333333;6941.0
K;5.35;6941.0
M;5.373333333333333;6942.0
M;5.1866666666666665;6942.0
M;5.260000000000001;6942.0
